id,platform,city,text,objective_criteria,subjective_criteria,openness,annotator,split
xhs_dev_172,小红书,上海,只有一條，會說上海話，說的不標準也沒關係，說明你是真心喜歡上海的文化，喜歡即使女孩子三四十歲也會有人親切得叫你「小姑娘」，重視女兒結婚不需要彩禮不賣女兒的文化，和即使沒關係沒背景，靠自己也能出頭的包容。最重要覺得上海話好聽可愛。如果都沒有，你都不愛何苦要稱自己是上海人（本人在父母身邊和上海呆的時間不長，比很多新上海人都要短，同時還有第二母語方言和三門外語，說時間短學不會的可能還是不願意學而已）,,Belonging; Culture; Language,Inclusive,merged,dev
xhs_dev_173,小红书,上海,鞋底板有标签是新上海人。,,Culture,Neutral,merged,dev
xhs_dev_175,小红书,上海,严格来说，从籍贯上来说，本地人就是各县本地人，没有原“上海市”本地人，因为1958年前的老上海市也就是1928年到1958年，只有短短30年而且老上海市的地方本就来自各县。这个老上海市大部分地方主要是从上海县、宝山县划出的，小部分地方从松江县、青浦县、嘉定县等县划出，而且区划范围多次变动。需要注意的是，老上海市（指1928-1958年间的上海市）大部分地方也是郊区，只有小部分是市中心，而不管市中心还是郊区，都有本地人。但本地人祖辈就在原地，他们的祖籍就是该地的原属县，南京路淮海路的本地人也是上海县本地人。上海本地人就和指上海县及附近淞沪地区本地人。,Intra-city Region; Family Heritage,,Restrictive,merged,dev
xhs_dev_176,小红书,上海,会说上海话or爸妈是310,Legal/Admin; Family Heritage,Language,Neutral,merged,dev
xhs_dev_177,小红书,上海,310+上海话/本地话 在本地读过书 至少父母辈生活在上海的就算,Birth/Upbringing; Family Heritage,Language,Neutral,merged,dev
xhs_dev_178,小红书,上海,要是上海人的话，本地话至少能听懂50%,,Language,Restrictive,merged,dev
xhs_dev_180,小红书,上海,动口不动手的是上海人，动手不动口的是外地人，动口又动手的是新上海人,,Culture,Neutral,merged,dev
xhs_dev_182,小红书,上海,最煩就是那些明明祖籍不是當地滴就硬生生說自己是那裡人，什麼新上海人，新深圳人，外地人就是外地人啦！認祖歸宗那麼難麽？我不是上海人啊！有感而發,Family Heritage,,Restrictive,merged,dev
xhs_dev_183,小红书,上海,三代上海人就算，会说上海话,Family Heritage,Language; Self-ID,Restrictive,merged,dev
xhs_dev_184,小红书,上海,爷爷奶奶外公外婆出生在上海，全家都是310，会说上海话。这是滴滴呱呱上海人。,Legal/Admin; Family Heritage,Language,Neutral,merged,dev
xhs_dev_185,小红书,上海,简单区分，会说上海话就是上海人。说郊区方言的一般都直接说自己是青浦人，南汇人，或者上海青浦人，上海南汇人等等。如果本地人也会说上海话，那就即是上海人，又是本地人,Intra-city Region,Language,Inclusive,merged,dev
xhs_dev_188,小红书,上海,会说上海话，身份证310，父母也会说上海话，全家310,Legal/Admin; Family Heritage,Language,Neutral,merged,dev
xhs_dev_190,小红书,上海,如果你是上海人会说上海话，那保护本地文化人人有责任，当然如果你不是 那另当别论,,Language,Neutral,merged,dev
xhs_dev_191,小红书,上海,我一般将浦东人或者讲话的口音与浦东川沙，南汇接近的人才叫本地人。连松江，青浦都不叫本地人。本地人讲的上海话发音与城市中大多数人的发音不一样。上海滑稽演员周柏春讲的就是本地话。城里的上海话受宁波人和苏州人的话影响较多。,,Language,Restrictive,merged,dev
xhs_dev_192,小红书,上海,当你真心实意爱上海，希望它好，开始怼那些针对上海的人，知道上海人嘴里说“乡下人”并不是泛指所有外地人的时候，你就是一个上海人了。,,Belonging; Culture,Inclusive,merged,dev
xhs_dev_193,小红书,上海,本地人就是郊区上海人！上海人就是祖籍外地的市区上海人！翻译对了吧,Intra-city Region; Family Heritage,,Neutral,merged,dev
xhs_dev_195,小红书,上海,错了。上海县1291年成立，其范围内的南汇人，川沙人，青浦人，就是正宗上海本地人。我家族宋朝就来了，家谱里就记载了上海人。后来被划入南汇县后，又改为南汇人的称呼,Family Heritage,,Neutral,merged,dev
xhs_dev_196,小红书,上海,本地人就是上海籍贯310！正宗上海人！,Legal/Admin; Family Heritage,,Restrictive,merged,dev
xhs_dev_197,小红书,上海,但上海县1292年就建县了 上海市是1927年成立了 1958年划入上海的郊区本地人 非上海县的 是新上海人,Intra-city Region,,Restrictive,merged,dev
xhs_dev_199,小红书,上海,起码两代人是上海出生，拿上海310身份证，在上海有买房子，会正宗市区的上海话，才算上海人。,Property/Assets; Legal/Admin; Family Heritage,Language,Restrictive,merged,dev
xhs_dev_200,小红书,上海,31010的才是真的上海人，31011的是乡下本地宁，58年才划到上海的,Legal/Admin; Intra-city Region,,Restrictive,merged,dev
xhs_dev_201,小红书,上海,祖籍上海的才算上海人,Family Heritage,,Restrictive,merged,dev
xhs_dev_204,小红书,深圳,我觉得这样子划分是非常合理，深圳土著是深圳原居民，祖上都在这片土地上生活，无论岁月变迁，名称转换，他们都是这片土地的原居民。深圳“本地人” ，深圳从1979年建市至今快45年了，从第一代新移民过来，有些已经第三代都出生了，这些深二代或深三代自称为深圳“本地人”也说得过去。 但无论是深圳土著或深圳“本地人”也只是来到这片土地上新、旧移民之分，没什么好炫的。,Birth/Upbringing; Family Heritage,,Inclusive,merged,dev
xhs_dev_210,小红书,深圳,没必要算什么，少看点这些，来了就是深圳人,Residence,,Inclusive,merged,dev
xhs_dev_211,小红书,深圳,来了就是深圳人，哪怕你就来玩了一天你出去都可以说是深圳人,Residence,Self-ID,Inclusive,merged,dev
xhs_dev_212,小红书,深圳,一般广东人，哪怕在深圳出生，拿深圳身份证，深圳读书长大，深圳工作，都会说回自己祖籍地，广东人比较人祠堂在哪里就是哪里人，外省的毕业拿了身份证就可以说自己深圳人了，他们就没有根的文化，没有祠堂文化,Birth/Upbringing; Legal/Admin; Family Heritage,Culture,Restrictive,merged,dev
xhs_dev_213,小红书,深圳,440307也是深圳土著,Legal/Admin,,Inclusive,merged,dev
xhs_dev_215,小红书,深圳,没去过不代表不是那边的人我朋友还没有去过老家呢在深圳长大出门照样认老家,Property/Assets,Belonging; Self-ID,Restrictive,merged,dev
xhs_dev_216,小红书,深圳,我也想问问福田的有房的深二代路过一下，爷爷奶奶是在我没出生前宝安的定居的，爸爸就深圳长大的，妈妈广东人嫁过来的，我和弟弟深圳出生长大，这种怎么算（纯好奇）,Birth/Upbringing; Property/Assets; Family Heritage,,Neutral,merged,dev
xhs_dev_222,小红书,深圳,深圳土著特点： 1太爷辈就在深圳土生土长 2有地有自建房 3有村里分红 股份 起码有以上三点才称之为深圳土著！,Birth/Upbringing; Residence; Property/Assets; Family Heritage,Self-ID,Restrictive,merged,dev
xhs_dev_223,小红书,深圳,搞笑从小出生在深圳就是深圳本地人啊...,Birth/Upbringing,,Inclusive,merged,dev
xhs_dev_225,小红书,深圳,来了就是深圳人,Residence,,Inclusive,merged,dev
xhs_dev_230,小红书,深圳,那罗湖的说自己是深圳人不就完全没毛病,Legal/Admin,,Inclusive,merged,dev
xhs_dev_231,小红书,深圳,请问深圳祖居34世，从军随军，又回来深圳怎么算,Birth/Upbringing; Residence; Family Heritage,Belonging,Restrictive,merged,dev
xhs_dev_233,小红书,深圳,你内心里把深圳当做比你故乡还亲切的地方那就是深圳人，不然像我这种不怎么喜欢深圳的，就算在这出生在这有房的也从来不觉得自己深圳人,,Belonging,Inclusive,merged,dev
xhs_test_2,小红书,北京,更新了北京身份证就是行政上的北京人，认同、热爱北京文化，爱护北京环境就是生活上的北京人。,Legal/Admin,Belonging; Culture; Self-ID,Inclusive,merged,test
xhs_test_3,小红书,北京,可以说是也可以说不是原则上三代以上才能算北京人外来的不要太在意是不是，现如今这年代就认钱,Family Heritage,,Restrictive,merged,test
xhs_test_8,小红书,北京,你说的是说话带口音、有北京户口的那帮人。。。,Legal/Admin,Language,Restrictive,merged,test
xhs_test_9,小红书,北京,至少5代 20世纪初就得有北京户口,Legal/Admin; Family Heritage,,Restrictive,merged,test
xhs_test_10,小红书,北京,嗯，确实，别说三代了，二代都会认为自己是北京人，毕竟从小长大的地方,Birth/Upbringing; Residence; Family Heritage,Belonging; Self-ID,Neutral,merged,test
xhs_test_12,小红书,北京,害 待会儿他们该说远郊都是河北划过来的 不能算北京人了,Intra-city Region,,Restrictive,merged,test
xhs_test_14,小红书,北京,北京土著身份证110开头,Legal/Admin,,Neutral,merged,test
xhs_test_16,小红书,北京,京籍说的是户口在北京的 有很多新北京人 土著说的一般是上数三代都常住北京的老北京人,Family Heritage,,Neutral,merged,test
xhs_test_18,小红书,北京,有户口了一定就是北京人了。,Legal/Admin,,Inclusive,merged,test
xhs_test_19,小红书,北京,110开头的才是，其他的都算是新北京人,Legal/Admin,,Restrictive,merged,test
xhs_test_21,小红书,北京,京籍不一定有北京的资源 土著至少是开服那一批玩家的后代 多多少少有点东西,Property/Assets; Family Heritage,,Restrictive,merged,test
xhs_test_22,小红书,北京,我觉得只要从小在北京长起来，知道规矩，认同文化，最主要是口音掰过来了就是北京人,Birth/Upbringing,Belonging; Culture; Language,Inclusive,merged,test
xhs_test_23,小红书,北京,广泛来说土著，起码身份证必须是110开头儿的，而且是北京出生的，再要严格一点儿说，那起码是父母那一辈也是北京生北京长的，当然了，爷爷奶奶那辈儿就是老北京人，三代人的话就更地道的土著了,Birth/Upbringing; Legal/Admin; Family Heritage,,Restrictive,merged,test
xhs_test_24,小红书,北京,我有个同事就嘲笑别的同事身份证不是110的，但是其实她父母也不是北京人，以前初中才有身份证我记得是，所以她是110的身份证号，我第一次听的时候挺纳闷儿的这有啥好嘲笑的……,Legal/Admin; Family Heritage,,Neutral,merged,test
xhs_test_25,小红书,北京,他们不是北京人但是他们的娃妥妥地北京人啊！你对一个生在北京长在北京的娃说你不是北京人因为你祖上不是，那种感觉和逻辑太奇怪了！,Birth/Upbringing,Community,Inclusive,merged,test
xhs_test_26,小红书,北京,三代以上都在北京就算北京人了,Family Heritage,,Inclusive,merged,test
xhs_test_29,小红书,北京,北京土著很少，至少父母双方都是老北京、北京出生长大才算吧。京籍就多了去了，很多身份证都不是 110 开头的。,Birth/Upbringing; Family Heritage,,Restrictive,merged,test
xhs_test_30,小红书,北京,劳驾...您...来自祖上明朝开始就在北京的110101,Legal/Admin; Family Heritage,,Neutral,merged,test
xhs_test_31,小红书,北京,户籍都北京了还不算北京人？要你这么算的话，真正的北京人可没多少，只能从周口店开始屡,Legal/Admin,,Inclusive,merged,test
xhs_test_33,小红书,北京,我觉得只要从小在北京长大，自我认知这里是故乡且对故乡自豪，不管有没户口都是北京人；不认为在老家出生长大，只来北京工作几年落户的能叫北京人,Birth/Upbringing,Belonging; Self-ID,Neutral,merged,test
xhs_test_34,小红书,北京,啥叫北京人，你这辈才拿个户口的不算。（就是这种感觉）,Family Heritage,,Restrictive,merged,test
xhs_test_35,小红书,北京,没有没北京口音会被老北京认为是外地人很正常,,Language,Restrictive,merged,test
xhs_test_36,小红书,北京,我感觉是很多人印象里认为北京户口很值钱，不好拿，所以会把北京人这个概念放的位置很高，是不是北京人的要求也变得很严苛，没户口生活一辈子也觉得不算。但我不认同这个观点，换做是小城市，就没人这么苛刻了。,Legal/Admin,,Restrictive,merged,test
